ANO,SIGLA_UF,COD_MUN,VINCULOS_ATIVOS,VINCULOS_CLT,VINCULOS_ESTATUTARIOS,NUM_FIRMAS
2009,MG,3122603,334,142,192,107
2009,MG,3122702,796,620,176,238
2009,MG,3122801,308,144,164,100
2009,MG,3122900,792,560,232,252
2009,MG,3123007,2800,2486,314,480
2009,MG,3123106,502,348,154,112
2009,MG,3123205,2005,1524,481,1121
2009,MG,3123304,229,96,133,134
2009,MG,3123403,147,45,102,75
2009,MG,3123502,314,73,241,106
2009,MG,3123528,419,169,250,161
2009,MG,3123601,4042,3579,463,1383
2009,MG,3123700,1167,736,431,409
2009,MG,3123809,654,372,282,199
2009,MG,3123858,369,255,114,93
2009,MG,3123908,1577,1267,310,703
2009,MG,3124005,1679,1156,523,488
2009,MG,3124104,5030,3749,1281,1549
2009,MG,3124203,2202,1462,740,1158
2009,MG,3124302,2276,1007,1269,1020
2009,MG,3124401,505,291,214,101
2009,MG,3124500,1003,982,21,378
2009,MG,3124609,354,134,220,99
2009,MG,3124708,458,204,254,210
2009,MG,3124807,1272,875,397,272
2009,MG,3124906,1265,859,406,531
2009,MG,3125002,256,144,112,171
2009,MG,3125101,10052,9096,956,1416
2009,MG,3125200,283,122,161,108
2009,MG,3125309,437,284,153,143
2009,MG,3125408,314,97,217,98
2009,MG,3125507,263,51,212,66
2009,MG,3125606,479,176,303,167
2009,MG,3125705,1623,1070,553,565
2009,MG,3125804,312,113,199,97
2009,MG,3125903,819,516,303,436
2009,MG,3125952,623,373,250,247
2009,MG,3126000,1190,912,278,365
2009,MG,3126109,15237,13870,1367,3626
2009,MG,3126208,535,315,220,219
2009,MG,3126307,1014,709,305,230
2009,MG,3126406,489,268,221,172
2009,MG,3126505,381,138,243,118
2009,MG,3126604,659,410,249,164
2009,MG,3126703,2051,1241,810,1113
2009,MG,3126752,254,60,194,91
2009,MG,3126802,380,180,200,149
2009,MG,3126901,703,456,247,285
2009,MG,3126950,191,8,183,37
2009,MG,3127008,2121,1595,526,483
2009,MG,3127057,222,30,192,73
2009,MG,3127073,737,441,296,82
2009,MG,3127107,10059,8775,1284,2877
2009,MG,3127206,560,306,254,154
2009,MG,3127305,703,349,354,302
2009,MG,3127339,177,28,149,84
2009,MG,3127354,239,34,205,67
2009,MG,3127370,205,44,161,105
2009,MG,3127388,423,256,167,233
2009,MG,3127404,455,301,154,261
2009,MG,3127503,274,27,247,81
2009,MG,3127602,1886,1411,475,404
2009,MG,3127701,50485,42176,8309,11831
2009,MG,3127800,2134,1468,666,381
2009,MG,3127909,289,66,223,68
2009,MG,3128006,4830,3880,950,1552
2009,MG,3128105,1557,1091,466,521
2009,MG,3128204,687,404,283,206
2009,MG,3128253,396,93,303,119
2009,MG,3128303,4067,3553,514,1038
2009,MG,3128402,1425,1135,290,543
2009,MG,3128501,584,383,201,210
2009,MG,3128600,954,683,271,426
2009,MG,3128709,12032,11225,807,3131
2009,MG,3128808,1104,857,247,294
2009,MG,3128907,697,482,215,283
2009,MG,3129004,880,668,212,284
2009,MG,3129103,685,424,261,384
2009,MG,3129202,687,493,194,283
2009,MG,3129301,595,437,158,341
2009,MG,3129400,598,299,299,181
2009,MG,3129509,5336,4469,867,1288
2009,MG,3129608,473,207,266,164
2009,MG,3129657,315,13,302,72
2009,MG,3129707,1816,1494,322,600
2009,MG,3129806,15295,11256,4039,2166
2009,MG,3129905,305,150,155,129
2009,MG,3130002,375,178,197,137
2009,MG,3130051,321,91,230,116
2009,MG,3130101,4655,4210,445,917
2009,MG,3130200,2291,1965,326,470
2009,MG,3130309,1379,1012,367,459
2009,MG,3130408,1361,1051,310,252
2009,MG,3130507,1800,1404,396,394
2009,MG,3130556,417,214,203,87
2009,MG,3130606,1171,832,339,344
2009,MG,3130655,421,82,339,141
2009,MG,3130705,935,657,278,195
2009,MG,3130804,441,272,169,154
2009,MG,3130903,1821,1252,569,842
2009,MG,3131000,1154,808,346,266
2009,MG,3131109,852,632,220,174
2009,MG,3131158,1576,1248,328,317
2009,MG,3131208,2057,1483,574,871
2009,MG,3131307,70194,64446,5748,10593
2009,MG,3131406,586,281,305,254
2009,MG,3131505,980,667,313,379
2009,MG,3131604,824,416,408,293
2009,MG,3131703,32203,29469,2734,4751
2009,MG,3131802,633,296,337,328
2009,MG,3131901,12938,10701,2237,2421
2009,MG,3132008,908,711,197,64
2009,MG,3132107,2029,969,1060,637
2009,MG,3132206,1968,1676,292,669
2009,MG,3132305,479,208,271,154
2009,MG,3132404,23051,20950,2101,5021
2009,MG,3132503,2664,1623,1041,939
2009,MG,3132602,719,450,269,212
2009,MG,3132701,2062,1283,779,755
2009,MG,3132800,81,47,34,55
2009,MG,3132909,1333,959,374,476
2009,MG,3133006,2377,1843,534,706
2009,MG,3133105,3466,3003,463,745
2009,MG,3133204,803,476,327,369
2009,MG,3133303,2085,1460,625,779
2009,MG,3133402,2376,1922,454,620
2009,MG,3133501,2844,2402,442,1050
2009,MG,3133600,4246,3966,280,426
2009,MG,3133709,2756,2424,332,368
2009,MG,3133758,3428,2739,689,962
2009,MG,3133808,21801,19439,2362,4743
2009,MG,3133907,423,158,265,92
2009,MG,3134004,619,299,320,229
2009,MG,3134103,462,194,268,154
2009,MG,3134202,18612,16515,2097,4549
2009,MG,3134301,432,179,253,197
2009,MG,3134400,7160,5513,1647,2161
2009,MG,3134509,365,197,168,143
2009,MG,3134608,1619,1281,338,515
2009,MG,3134707,652,216,436,325
2009,MG,3134806,934,765,169,343
2009,MG,3134905,5982,5435,547,2017
2009,MG,3135001,566,354,212,91
2009,MG,3135050,4599,3447,1152,953
2009,MG,3135076,380,169,211,130
2009,MG,3135100,9518,7319,2199,2485
2009,MG,3135209,4272,2763,1509,1816
2009,MG,3135308,629,484,145,151
2009,MG,3135357,483,39,444,125
2009,MG,3135407,1791,1588,203,185
2009,MG,3135456,517,176,341,97
2009,MG,3135506,1041,636,405,291
2009,MG,3135605,515,224,291,192
2009,MG,3135704,778,573,205,388
2009,MG,3135803,1428,1059,369,640
2009,MG,3135902,599,318,281,219
2009,MG,3136009,910,503,407,352
2009,MG,3136108,868,587,281,93
2009,MG,3136207,16016,15997,19,3636
2009,MG,3136306,9086,8040,1046,2912
2009,MG,3136405,380,235,145,157
2009,MG,3136504,738,270,468,256
2009,MG,3136520,189,36,153,74
2009,MG,3136553,363,136,227,74
2009,MG,3136579,267,13,254,83
2009,MG,3136603,531,284,247,148
2009,MG,3136652,4942,4008,934,527
2009,MG,3136702,128062,116796,11266,29236
2009,MG,3136801,457,150,307,121
2009,MG,3136900,1628,1297,331,493
2009,MG,3136959,313,29,284,95
2009,MG,3137007,555,125,430,195
2009,MG,3137106,873,640,233,291
2009,MG,3137205,9640,9604,36,2156
2009,MG,3137304,304,35,269,91
2009,MG,3137403,1246,809,437,335
2009,MG,3137502,1944,1567,377,659
2009,MG,3137536,1048,726,322,359
2009,MG,3137601,11341,8420,2921,2043
2009,MG,3137700,1748,957,791,641
2009,MG,3137809,2387,1879,508,1020
2009,MG,3137908,249,66,183,80
2009,MG,3138005,786,540,246,308
2009,MG,3138104,864,555,309,181
2009,MG,3138203,22762,19269,3493,5165
2009,MG,3138302,377,229,148,151
2009,MG,3138351,169,54,115,105
2009,MG,3138401,9430,8559,871,2800
2009,MG,3138500,717,420,297,339
2009,MG,3138609,2129,1570,559,914
2009,MG,3138625,1695,1248,447,355
2009,MG,3138658,336,88,248,179
2009,MG,3138674,240,75,165,129
2009,MG,3138682,457,127,330,93
2009,MG,3138708,935,675,260,327
2009,MG,3138807,3174,2681,493,954
2009,MG,3138906,477,201,276,197
2009,MG,3139003,8235,7169,1066,2721
2009,MG,3139102,483,307,176,258
2009,MG,3139201,1121,405,716,351
2009,MG,3139250,364,222,142,101
2009,MG,3139300,1328,538,790,493
2009,MG,3139409,16011,13724,2287,3931
2009,MG,3139508,2831,2007,824,1032
2009,MG,3139607,3661,2649,1012,1166
2009,MG,3139706,1314,1080,234,436
2009,MG,3139805,2971,2570,401,744
2009,MG,3139904,972,580,392,472
2009,MG,3140001,10286,8284,2002,2105
2009,MG,3140100,276,89,187,62
2009,MG,3140159,928,569,359,200
2009,MG,3140209,567,370,197,162
2009,MG,3140308,676,393,283,200
2009,MG,3140407,245,99,146,149
2009,MG,3140506,3635,3200,435,803
2009,MG,3140530,575,256,319,153
2009,MG,3140555,301,90,211,156
2009,MG,3140605,280,51,229,75
2009,MG,3140704,5087,4353,734,1078
2009,MG,3140803,4728,4252,476,756
2009,MG,3140852,1137,642,495,197
2009,MG,3140902,1555,1465,90,538
2009,MG,3141009,806,279,527,346
2009,MG,3141108,9588,8364,1224,1516
2009,MG,3141207,368,172,196,147
2009,MG,3141306,596,333,263,125
2009,MG,3141405,1653,938,715,534
2009,MG,3141504,437,156,281,145
2009,MG,3141603,931,612,319,331
2009,MG,3141702,482,251,231,133
2009,MG,3141801,1730,903,827,585
2009,MG,3141900,464,365,99,223
2009,MG,3142007,686,202,484,363
2009,MG,3142106,1092,681,411,353
2009,MG,3142205,1874,1357,517,625
2009,MG,3142254,295,22,273,46
2009,MG,3142304,440,252,188,186
2009,MG,3142403,757,631,126,450
2009,MG,3142502,263,95,168,68
2009,MG,3142601,1762,1587,175,434
2009,MG,3142700,872,298,574,510
2009,MG,3142809,3316,2699,617,1218
2009,MG,3142908,1325,486,839,804
2009,MG,3143005,2890,2546,344,447
2009,MG,3143104,9076,7898,1178,2898
2009,MG,3143153,264,60,204,48
2009,MG,3143203,3615,3262,353,1340
2009,MG,3143302,66313,55485,10828,14524
2009,MG,3143401,4392,3690,702,2190
2009,MG,3143450,481,175,306,156
2009,MG,3143500,1366,685,681,430
2009,MG,3143609,570,364,206,168
2009,MG,3143708,269,63,206,106
2009,MG,3143807,425,186,239,171
2009,MG,3143906,23404,21068,2336,6207
2009,MG,3144003,2058,1248,810,741
2009,MG,3144102,3208,2502,706,1086
2009,MG,3144201,195,26,169,57
2009,MG,3144300,6944,5803,1141,1740
2009,MG,3144359,794,582,212,135
2009,MG,3144375,310,84,226,89
2009,MG,3144409,438,287,151,181
2009,MG,3144508,831,502,329,287
2009,MG,3144607,3266,2716,550,1165
2009,MG,3144656,694,125,569,80
2009,MG,3144672,263,87,176,57
2009,MG,3144706,2961,2495,466,721
2009,MG,3144805,27465,27421,44,4174
2009,MG,3144904,257,118,139,152
2009,MG,3145000,3443,2938,505,754
2009,MG,3145059,1035,766,269,196
2009,MG,3145109,1030,672,358,472
2009,MG,3145208,21630,19587,2043,3010
2009,MG,3145307,898,424,474,335
2009,MG,3145356,627,321,306,175
2009,MG,3145372,302,127,175,98
2009,MG,3145406,270,59,211,85
2009,MG,3145455,893,579,314,177
2009,MG,3145505,440,237,203,116
2009,MG,3145604,7724,7031,693,1862
2009,MG,3145703,234,80,154,70
2009,MG,3145802,356,191,165,116
2009,MG,3145851,513,310,203,130
2009,MG,3145877,385,41,344,96
2009,MG,3145901,13193,11856,1337,1726
2009,MG,3146008,5362,4602,760,2004
2009,MG,3146107,14646,9881,4765,2677
2009,MG,3146206,287,64,223,111
2009,MG,3146255,435,280,155,80
2009,MG,3146305,1018,479,539,449
2009,MG,3146404,578,264,314,214
2009,MG,3146503,1937,1564,373,432
2009,MG,3146552,389,22,367,116
2009,MG,3146602,239,58,181,60
2009,MG,3146701,639,391,248,257
2009,MG,3146750,153,31,122,70
2009,MG,3146909,3121,2640,481,773
2009,MG,3147006,16859,14433,2426,3703
2009,MG,3147105,21551,20097,1454,4690
2009,MG,3147204,3573,3091,482,1232
2009,MG,3147303,4976,4917,59,982
2009,MG,3147402,4690,3990,700,1161
2009,MG,3147501,197,50,147,53
2009,MG,3147600,2883,2446,437,649
2009,MG,3147709,1123,865,258,321
2009,MG,3147808,272,88,184,81
2009,MG,3147907,23266,21861,1405,5665
2009,MG,3147956,303,36,267,77
2009,MG,3148004,31293,28349,2944,8516
2009,MG,3148103,16393,15922,471,4680
2009,MG,3148202,857,608,249,202
2009,MG,3148301,675,484,191,229
2009,MG,3148400,279,65,214,89
2009,MG,3148509,632,370,262,252
2009,MG,3148608,1851,1351,500,396
2009,MG,3148707,2083,1238,845,649
2009,MG,3148756,181,37,144,66
2009,MG,3148806,255,73,182,85
2009,MG,3148905,724,486,238,144
2009,MG,3149002,174,68,106,55
2009,MG,3149101,1124,817,307,575
2009,MG,3149150,620,345,275,207
2009,MG,3149200,599,293,306,164
2009,MG,3149309,13567,12188,1379,2445
2009,MG,3149408,170,43,127,61
2009,MG,3149507,523,348,175,194
2009,MG,3149606,386,184,202,216
2009,MG,3149705,1700,1391,309,495
2009,MG,3149804,2832,2073,759,873
2009,MG,3149903,3391,2818,573,996
2009,MG,3149952,496,242,254,124
2009,MG,3150000,310,134,176,115
2009,MG,3150109,332,144,188,151
2009,MG,3150158,417,252,165,142
2009,MG,3150208,368,253,115,121
2009,MG,3150307,451,278,173,219
2009,MG,3150406,294,88,206,120
2009,MG,3150505,1144,783,361,263
2009,MG,3150539,676,394,282,110
2009,MG,3150570,410,44,366,120
2009,MG,3150604,638,388,250,261
2009,MG,3150703,1756,1519,237,208
2009,MG,3150802,946,532,414,310
2009,MG,3150901,401,249,152,164
2009,MG,3151008,725,499,226,359
2009,MG,3151107,2112,1591,521,458
2009,MG,3151206,10631,8503,2128,2423
2009,MG,3151305,1549,1298,251,511
2009,MG,3151404,4249,3590,659,1321
2009,MG,3151503,6057,5036,1021,1873
2009,MG,3151602,1015,448,567,322
2009,MG,3151701,1461,1068,393,723
2009,MG,3151800,41487,41151,336,9280
2009,MG,3151909,359,168,191,213
2009,MG,3152006,4888,3560,1328,1471
2009,MG,3152105,13454,11874,1580,3244
2009,MG,3152131,158,34,124,67
2009,MG,3152170,777,201,576,170
2009,MG,3152204,1867,1205,662,1158
2009,MG,3152303,570,352,218,231
2009,MG,3152402,927,329,598,259
2009,MG,3152501,36467,33078,3389,7266
2009,MG,3152600,1176,981,195,335
2009,MG,3152709,1014,629,385,288
2009,MG,3152808,4935,4354,581,1689
2009,MG,3152907,1069,885,184,591
2009,MG,3153004,357,198,159,122
2009,MG,3153103,436,187,249,139
2009,MG,3153202,393,179,214,119
2009,MG,3153301,269,43,226,59
2009,MG,3153400,2407,1920,487,687
2009,MG,3153509,560,305,255,247
2009,MG,3153608,1312,963,349,350
2009,MG,3153707,408,188,220,169
2009,MG,3153806,215,79,136,89
2009,MG,3153905,761,329,432,340
2009,MG,3154002,1966,1450,516,862
2009,MG,3154101,917,590,327,425
2009,MG,3154150,617,436,181,180
2009,MG,3154200,952,681,271,637
2009,MG,3154309,2371,1735,636,791
2009,MG,3154408,610,331,279,181
2009,MG,3154457,492,147,345,176
2009,MG,3154507,694,364,330,195
2009,MG,3154606,19286,15493,3793,3452
2009,MG,3154705,671,443,228,148
2009,MG,3154804,1649,981,668,2790
2009,MG,3154903,2136,1778,358,828
2009,MG,3155009,229,122,107,90
2009,MG,3155108,407,129,278,134
2009,MG,3155207,270,91,179,113
2009,MG,3155306,375,199,176,150
2009,MG,3155405,1184,824,360,704
2009,MG,3155504,3862,3326,536,550
2009,MG,3155603,1961,819,1142,790
2009,MG,3155702,1287,841,446,602
2009,MG,3155801,2492,1837,655,922
2009,MG,3155900,634,335,299,272
2009,MG,3156007,784,278,506,297
2009,MG,3156106,496,256,240,195
2009,MG,3156205,403,282,121,89
2009,MG,3156304,2740,2506,234,320
2009,MG,3156403,586,450,136,165
2009,MG,3156452,463,205,258,172
2009,MG,3156502,447,60,387,150
2009,MG,3156601,644,267,377,315
2009,MG,3156700,13409,11430,1979,2290
2009,MG,3156809,1071,708,363,424
2009,MG,3156908,5042,4916,126,1553
2009,MG,3157005,4822,3338,1484,1717
2009,MG,3157104,798,428,370,186
2009,MG,3157203,5020,4588,432,1055
2009,MG,3157252,359,124,235,124
2009,MG,3157278,422,241,181,124
2009,MG,3157302,408,171,237,115
2009,MG,3157336,711,497,214,255
2009,MG,3157377,277,30,247,84
2009,MG,3157401,394,212,182,137
2009,MG,3157500,238,25,213,76
2009,MG,3157609,381,73,308,72
2009,MG,3157658,201,22,179,97
2009,MG,3157708,2791,2331,460,577
2009,MG,3157807,26504,22671,3833,3763
2009,MG,3157906,865,309,556,453
2009,MG,3158003,1435,1137,298,477
2009,MG,3158102,299,36,263,98
2009,MG,3158201,762,531,231,333
2009,MG,3158300,1251,1051,200,495
2009,MG,3158409,292,138,154,141
2009,MG,3158508,449,171,278,196
2009,MG,3158607,641,444,197,133
2009,MG,3158706,207,66,141,70
2009,MG,3158805,507,300,207,140
2009,MG,3158904,533,354,179,215
2009,MG,3158953,3492,3047,445,506
2009,MG,3159001,481,292,189,167
2009,MG,3159100,414,126,288,123
2009,MG,3159209,851,615,236,380
2009,MG,3159308,598,223,375,269
2009,MG,3159357,778,535,243,141
2009,MG,3159407,339,198,141,114
2009,MG,3159506,424,149,275,76
2009,MG,3159605,10539,9949,590,2424
2009,MG,3159704,369,149,220,90
2009,MG,3159803,4130,3113,1017,1162
2009,MG,3159902,1832,1461,371,659
2009,MG,3160009,405,216,189,122
2009,MG,3160108,306,153,153,117
2009,MG,3160207,314,114,200,69
2009,MG,3160306,496,56,440,216
2009,MG,3160405,4962,4255,707,1419
2009,MG,3160454,215,20,195,75
2009,MG,3160504,156,20,136,36
2009,MG,3160603,378,166,212,115
2009,MG,3160702,6023,4950,1073,1930
2009,MG,3160801,380,196,184,121
2009,MG,3160900,846,679,167,263
2009,MG,3160959,478,294,184,121
2009,MG,3161007,1698,1262,436,668
2009,MG,3161056,333,124,209,52
2009,MG,3161106,2821,1629,1192,1161
2009,MG,3161205,647,448,199,237
2009,MG,3161304,838,439,399,375
2009,MG,3161403,445,228,217,148
2009,MG,3161502,1340,1114,226,302
2009,MG,3161601,167,28,139,71
2009,MG,3161650,317,108,209,69
2009,MG,3161700,1337,956,381,348
2009,MG,3161809,1985,1630,355,418
2009,MG,3161908,1972,1603,369,347
2009,MG,3162005,4083,3602,481,1313
2009,MG,3162104,4507,3664,843,1458
2009,MG,3162203,1200,763,437,385
2009,MG,3162252,356,91,265,105
2009,MG,3162302,199,81,118,116
2009,MG,3162401,879,322,557,326
2009,MG,3162450,354,19,335,105
2009,MG,3162500,16757,13880,2877,4071
2009,MG,3162559,579,290,289,281
2009,MG,3162575,645,384,261,159
2009,MG,3162609,571,294,277,236
2009,MG,3162658,236,9,227,46
2009,MG,3162708,2167,1457,710,481
2009,MG,3162807,1182,567,615,334
2009,MG,3162906,5251,5015,236,1619
2009,MG,3162922,4828,4354,474,431
2009,MG,3162948,1181,921,260,263
2009,MG,3162955,3343,2572,771,502
2009,MG,3163003,297,101,196,71
2009,MG,3163102,752,482,270,203
2009,MG,3163201,260,123,137,170
2009,MG,3163300,130,21,109,129
2009,MG,3163409,544,264,280,231
2009,MG,3163508,377,119,258,79
2009,MG,3163607,155,22,133,55
2009,MG,3163706,8561,8464,97,2837
2009,MG,3163805,378,161,217,170
2009,MG,3163904,440,289,151,207
2009,MG,3164001,1407,1091,316,298
2009,MG,3164100,263,76,187,105
2009,MG,3164209,698,338,360,260
2009,MG,3164308,763,524,239,285
2009,MG,3164407,935,705,230,206
2009,MG,3164431,325,28,297,76
2009,MG,3164472,413,121,292,112
2009,MG,3164506,426,51,375,136
2009,MG,3164605,2271,2053,218,214
2009,MG,3164704,16053,14634,1419,3935
2009,MG,3164803,210,25,185,35
2009,MG,3164902,337,181,156,90
2009,MG,3165008,1210,923,287,479
2009,MG,3165107,1135,854,281,296
2009,MG,3165206,2149,1786,363,445
2009,MG,3165305,1172,879,293,405
2009,MG,3165404,1055,801,254,292
2009,MG,3165503,255,71,184,123
2009,MG,3165537,3932,2986,946,640
2009,MG,3165552,312,63,249,74
2009,MG,3165560,140,26,114,57
2009,MG,3165578,347,330,17,115
2009,MG,3165602,423,271,152,109
2009,MG,3165701,578,331,247,165
2009,MG,3165800,173,27,146,43
2009,MG,3165909,484,285,199,109
2009,MG,3166006,411,215,196,143
2009,MG,3166105,244,72,172,77
2009,MG,3166204,547,361,186,238
2009,MG,3166303,382,91,291,199
2009,MG,3166402,295,134,161,101
2009,MG,3166501,124,27,97,40
2009,MG,3166600,202,21,181,44
2009,MG,3166709,1396,1063,333,194
2009,MG,3166808,1694,1275,419,523
2009,MG,3166907,1005,823,182,343
2009,MG,3166956,210,47,163,81
2009,MG,3167004,241,99,142,98
2009,MG,3167103,1626,1138,488,550
2009,MG,3167202,49447,43547,5900,9228
2009,MG,3167301,241,88,153,85
2009,MG,3167400,1037,792,245,280
2009,MG,3167509,558,375,183,158
2009,MG,3167608,621,349,272,333
2009,MG,3167707,464,183,281,135
2009,MG,3167806,633,384,249,251
2009,MG,3167905,507,277,230,218
2009,MG,3168002,3878,3287,591,1408
2009,MG,3168051,245,55,190,71
2009,MG,3168101,2267,1793,474,182
2009,MG,3168200,283,131,152,63
2009,MG,3168309,407,183,224,120
2009,MG,3168408,761,423,338,420
2009,MG,3168507,1062,663,399,394
2009,MG,3168606,21339,18821,2518,5719
2009,MG,3168705,18372,16332,2040,3241
2009,MG,3168804,1732,1361,371,604
2009,MG,3168903,744,518,226,314
2009,MG,3169000,2724,2240,484,775
2009,MG,3169059,253,105,148,100
2009,MG,3169109,536,419,117,234
2009,MG,3169208,940,595,345,527
2009,MG,3169307,15304,13581,1723,3525
2009,MG,3169356,5296,3840,1456,1449
2009,MG,3169406,10535,9109,1426,2931
2009,MG,3169505,360,269,91,103
2009,MG,3169604,3415,2217,1198,1387
2009,MG,3169703,2103,1795,308,559
2009,MG,3169802,697,499,198,229
2009,MG,3169901,24118,22783,1335,5417
2009,MG,3170008,656,129,527,240
2009,MG,3170057,795,426,369,306
2009,MG,3170107,73478,63315,10163,15901
2009,MG,3170206,167735,151164,16571,31565
2009,MG,3170305,279,96,183,103
2009,MG,3170404,13875,11451,2424,3982
2009,MG,3170438,1658,1633,25,247
2009,MG,3170479,307,160,147,83
2009,MG,3170503,2328,1962,366,280
2009,MG,3170529,634,239,395,199
2009,MG,3170578,419,183,236,145
2009,MG,3170602,407,260,147,104
2009,MG,3170651,314,133,181,117
2009,MG,3170701,35323,32218,3105,7876
2009,MG,3170750,845,581,264,247
2009,MG,3170800,6042,4758,1284,1376
2009,MG,3170909,766,260,506,373
2009,MG,3171006,3344,2783,561,1106
2009,MG,3171030,431,335,96,144
2009,MG,3171071,396,197,199,101
2009,MG,3171105,697,487,210,186
2009,MG,3171154,317,105,212,81
2009,MG,3171204,13784,10484,3300,1911
2009,MG,3171303,17361,12514,4847,3791
2009,MG,3171402,392,183,209,126
2009,MG,3171501,300,75,225,78
2009,MG,3171600,694,254,440,265
2009,MG,3171709,910,688,222,358
2009,MG,3171808,839,524,315,291
2009,MG,3171907,279,50,229,76
2009,MG,3172004,10160,9229,931,1674
2009,MG,3172103,1033,818,215,238
2009,MG,3172202,293,183,110,101
2010,MG,3100104,1058,800,258,350
2010,MG,3100203,4192,3531,661,1561
2010,MG,3100302,1749,1534,215,561
2010,MG,3100401,291,284,7,107
2010,MG,3100500,641,356,285,216
2010,MG,3100609,845,377,468,272
2010,MG,3100708,403,394,9,121
2010,MG,3100807,802,537,265,174
2010,MG,3100906,1271,801,470,637
2010,MG,3101003,815,396,419,182
2010,MG,3101102,3082,2689,393,983
2010,MG,3101201,813,568,245,348
2010,MG,3101300,281,64,217,73
2010,MG,3101409,364,137,227,126
2010,MG,3101508,7706,6564,1142,3211
2010,MG,3101607,17009,14746,2263,4013
2010,MG,3101631,710,496,214,241
2010,MG,3101706,4694,3225,1469,1427
2010,MG,3101805,938,431,507,198
2010,MG,3101904,2642,2220,422,1060
2010,MG,3102001,1237,790,447,480
2010,MG,3102050,424,167,257,214
2010,MG,3102100,724,344,380,278
2010,MG,3102209,185,34,151,72
2010,MG,3102308,2397,1989,408,569
2010,MG,3102407,277,100,177,108
2010,MG,3102506,363,126,237,91
2010,MG,3102605,8692,7778,914,2286
2010,MG,3102704,699,408,291,211
2010,MG,3102803,1487,1034,453,636
2010,MG,3102852,651,331,320,120
2010,MG,3102902,1427,1057,370,377
2010,MG,3103009,1421,935,486,219
2010,MG,3103108,197,70,127,87
2010,MG,3103207,559,349,210,96
2010,MG,3103306,232,36,196,61
2010,MG,3103405,3370,2671,699,1366
2010,MG,3103504,20687,20342,345,5425
2010,MG,3103603,373,111,262,127
